<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>
2025.01.05,15:45:00,110764.059310345,110771.820770721,110725.202262789,110731.484482759,1845,0,1845
2025.01.05,16:00:00,110731.484482759,110742.614722438,110698.909655172,110698.909655172,1846,0,1846
2025.01.05,16:15:00,110698.909655172,110710.85453227,110657.339219174,110666.334827586,1847,0,1847
2025.01.05,16:30:00,110666.334827586,110681.929850318,110633.76,110633.76,1848,0,1848
2025.01.05,16:45:00,110633.76,110709.823912502,110614.839989112,110704.045862069,1849,0,1849
2025.01.05,17:00:00,110704.045862069,110783.713607157,110703.814287716,110774.331724138,1850,0,1850
2025.01.05,17:15:00,110774.331724138,110858.374327259,110774.331724138,110844.617586207,1851,0,1851
2025.01.05,17:30:00,110844.617586207,110924.849868264,110844.617586207,110914.903448276,1852,0,1852
2025.01.05,17:45:00,110914.903448276,111014.982982728,110900.158393246,110985.189310345,1853,0,1853
2025.01.05,18:00:00,110985.189310345,111083.775564082,110984.631405847,111055.475172414,1854,0,1854
2025.01.05,18:15:00,111055.475172414,111151.1509733,111038.760801115,111125.761034483,1855,0,1855
2025.01.05,18:30:00,111125.761034483,111198.902125612,111113.639238733,111196.046896552,1856,0,1856
2025.01.05,18:45:00,111196.046896552,111287.322513097,111193.408917697,111266.332758621,1857,0,1857
2025.01.05,19:00:00,111266.332758621,111362.709744952,111249.091865265,111336.61862069,1858,0,1858
2025.01.05,19:15:00,111336.61862069,111435.151646682,111329.441494302,111406.904482759,1859,0,1859
2025.01.05,19:30:00,111406.904482759,111494.190544314,111393.107200862,111477.190344828,1860,0,1860
2025.01.05,19:45:00,111477.190344828,111553.699607043,111477.190344828,111547.476206897,1861,0,1861
2025.01.05,20:00:00,111547.476206897,111634.11580495,111544.935863834,111617.762068966,1862,0,1862
2025.01.05,20:15:00,111617.762068966,111707.287419518,111617.762068966,111688.047931034,1863,0,1863
2025.01.05,20:30:00,111688.047931034,111763.326231161,111688.047931034,111758.333793103,1864,0,1864
2025.01.05,20:45:00,111758.333793103,111836.803357449,111752.196480268,111828.619655172,1865,0,1865
2025.01.05,21:00:00,111828.619655172,111926.687011718,111826.947351345,111898.905517241,1866,0,1866
2025.01.05,21:15:00,111898.905517241,112001.484403081,111886.020274088,111969.19137931,1867,0,1867
2025.01.05,21:30:00,111969.19137931,112073.909204787,111969.19137931,112039.477241379,1868,0,1868
2025.01.05,21:45:00,112039.477241379,112128.262685816,112039.477241379,112109.763103448,1869,0,1869
2025.01.05,22:00:00,112109.763103448,112209.884452379,112099.627977154,112180.048965517,1870,0,1870
2025.01.05,22:15:00,112180.048965517,112251.281551388,112180.048965517,112250.334827586,1871,0,1871
2025.01.05,22:30:00,112250.334827586,112343.025844451,112237.181943719,112320.620689655,1872,0,1872
2025.01.05,22:45:00,112320.620689655,112413.919363528,112314.053932128,112390.906551724,1873,0,1873
2025.01.05,23:00:00,112390.906551724,112491.195880148,112390.906551724,112461.192413793,1874,0,1874
2025.01.05,23:15:00,112461.192413793,112553.496704784,112461.192413793,112531.478275862,1875,0,1875
2025.01.05,23:30:00,112531.478275862,112611.258465019,112531.478275862,112601.764137931,1876,0,1876
2025.01.05,23:45:00,112601.764137931,112679.112172728,112601.764137931,112672.05,1877,0,1877
2025.01.06,00:00:00,112672.05,112769.772304181,112672.05,112742.335862069,1878,0,1878
2025.01.06,00:15:00,112742.335862069,112824.971033551,112735.994846336,112812.621724138,1879,0,1879
2025.01.06,00:30:00,112812.621724138,112893.999859248,112812.493710522,112882.907586207,1880,0,1880
2025.01.06,00:45:00,112882.907586207,112973.301501092,112877.02163747,112953.193448276,1881,0,1881
2025.01.06,01:00:00,112953.193448276,113026.03719563,112953.193448276,113023.479310345,1882,0,1882
2025.01.06,01:15:00,113023.479310345,113103.822252185,113015.337041757,113093.765172414,1883,0,1883
2025.01.06,01:30:00,113093.765172414,113177.331876068,113093.765172414,113164.051034483,1884,0,1884
2025.01.06,01:45:00,113164.051034483,113258.940507153,113164.051034483,113234.336896552,1885,0,1885
2025.01.06,02:00:00,113234.336896552,113328.82704092,113234.336896552,113304.622758621,1886,0,1886
2025.01.06,02:15:00,113304.622758621,113383.949711317,113285.025730118,113374.90862069,1887,0,1887
2025.01.06,02:30:00,113374.90862069,113450.1206824,113367.696861404,113445.194482759,1888,0,1888
2025.01.06,02:45:00,113445.194482759,113534.155794131,113442.710956192,113515.480344828,1889,0,1889
2025.01.06,03:00:00,113515.480344828,113597.013025922,113497.441457901,113585.766206897,1890,0,1890
2025.01.06,03:15:00,113585.766206897,113690.445811605,113585.766206897,113656.052068966,1891,0,1891
2025.01.06,03:30:00,113656.052068966,113753.057235066,113656.052068966,113726.337931034,1892,0,1892
2025.01.06,03:45:00,113726.337931034,113821.957298703,113726.337931034,113796.623793103,1893,0,1893
2025.01.06,04:00:00,113796.623793103,113899.598056988,113795.521831948,113866.909655172,1894,0,1894
2025.01.06,04:15:00,113866.909655172,113952.580855147,113851.468646609,113937.195517241,1895,0,1895
2025.01.06,04:30:00,113937.195517241,114027.959335569,113937.195517241,114007.48137931,1896,0,1896
2025.01.06,04:45:00,114007.48137931,114104.885700515,113988.743775329,114077.767241379,1897,0,1897
2025.01.06,05:00:00,114077.767241379,114167.069678089,114068.292515753,114148.053103448,1898,0,1898
2025.01.06,05:15:00,114148.053103448,114221.483565454,114134.218806797,114218.338965517,1899,0,1899
2025.01.06,05:30:00,114218.338965517,114309.401906777,114201.453311118,114288.624827586,1900,0,1900
2025.01.06,05:45:00,114288.624827586,114360.766474751,114283.697872854,114358.910689655,1901,0,1901
2025.01.06,06:00:00,114358.910689655,114440.919617093,114349.715678844,114429.196551724,1902,0,1902
2025.01.06,06:15:00,114429.196551724,114529.417487419,114423.992613941,114499.482413793,1903,0,1903
2025.01.06,06:30:00,114499.482413793,114592.898373912,114488.715417048,114569.768275862,1904,0,1904
2025.01.06,06:45:00,114569.768275862,114652.968230013,114552.66371257,114640.054137931,1905,0,1905
2025.01.06,07:00:00,114640.054137931,114723.763518685,114628.701116701,114710.34,1906,0,1906
2025.01.06,07:15:00,114710.34,114730.235324626,114645.432941176,114645.432941176,1907,0,1907
2025.01.06,07:30:00,114645.432941176,114653.442729369,114574.370639225,114580.525882353,1908,0,1908
2025.01.06,07:45:00,114580.525882353,114589.565326376,114515.618823529,114515.618823529,1909,0,1909
2025.01.06,08:00:00,114515.618823529,114547.194947882,114446.769468986,114450.711764706,1910,0,1910
2025.01.06,08:15:00,114450.711764706,114460.07421162,114380.162515038,114385.804705882,1911,0,1911
2025.01.06,08:30:00,114385.804705882,114411.295066284,114320.897647059,114320.897647059,1912,0,1912
2025.01.06,08:45:00,114320.897647059,114353.193161721,114248.465021201,114255.990588235,1913,0,1913
2025.01.06,09:00:00,114255.990588235,114281.109421044,114191.083529412,114191.083529412,1914,0,1914
2025.01.06,09:15:00,114191.083529412,114197.25571351,114106.758539017,114126.176470588,1915,0,1915
2025.01.06,09:30:00,114126.176470588,114135.416533806,114045.984931833,114061.269411765,1916,0,1916
2025.01.06,09:45:00,114061.269411765,114061.596499822,113996.362352941,113996.362352941,1917,0,1917
2025.01.06,10:00:00,113996.362352941,114020.43350446,113917.546660934,113931.455294118,1918,0,1918
2025.01.06,10:15:00,113931.455294118,113949.070345151,113864.196560322,113866.548235294,1919,0,1919
2025.01.06,10:30:00,113866.548235294,113895.518708942,113801.641176471,113801.641176471,1920,0,1920
2025.01.06,10:45:00,113801.641176471,113833.632493185,113736.734117647,113736.734117647,1921,0,1921
2025.01.06,11:00:00,113736.734117647,113758.031142962,113671.411268461,113671.827058824,1922,0,1922
2025.01.06,11:15:00,113671.827058824,113676.642804491,113594.314770946,113606.92,1923,0,1923
2025.01.06,11:30:00,113606.92,113612.649548658,113542.012941176,113542.012941176,1924,0,1924
2025.01.06,11:45:00,113542.012941176,113571.258776335,113477.105882353,113477.105882353,1925,0,1925
2025.01.06,12:00:00,113477.105882353,113504.671598077,113408.892468526,113412.198823529,1926,0,1926
2025.01.06,12:15:00,113412.198823529,113417.947167094,113347.291764706,113347.291764706,1927,0,1927
2025.01.06,12:30:00,113347.291764706,113378.422536246,113282.384705882,113282.384705882,1928,0,1928
2025.01.06,12:45:00,113282.384705882,113300.716151753,113205.965757589,113217.477647059,1929,0,1929
2025.01.06,13:00:00,113217.477647059,113233.190880246,113137.223772505,113152.570588235,1930,0,1930
2025.01.06,13:15:00,113152.570588235,113153.835716394,113087.663529412,113087.663529412,1931,0,1931
2025.01.06,13:30:00,113087.663529412,113117.131485372,113016.267318808,113022.756470588,1932,0,1932
2025.01.06,13:45:00,113022.756470588,113033.181093183,112957.849411765,112957.849411765,1933,0,1933
2025.01.06,14:00:00,112957.849411765,112967.762470923,112873.509198723,112892.942352941,1934,0,1934
2025.01.06,14:15:00,112892.942352941,112921.114904103,112811.706327821,112828.035294118,1935,0,1935
2025.01.06,14:30:00,112828.035294118,112847.837745994,112757.18279075,112763.128235294,1936,0,1936
2025.01.06,14:45:00,112763.128235294,112764.596008925,112696.444309686,112698.221176471,1937,0,1937
2025.01.06,15:00:00,112698.221176471,112722.746369867,112626.109024798,112633.314117647,1938,0,1938
2025.01.06,15:15:00,112633.314117647,112637.545745108,112562.423767406,112568.407058824,1939,0,1939
2025.01.06,15:30:00,112568.407058824,112571.493956628,112503.5,112503.5,1940,0,1940
2025.01.06,15:45:00,112503.5,112511.579378817,112432.17167625,112438.592941176,1941,0,1941
2025.01.06,16:00:00,112438.592941176,112445.127421951,112364.887336931,112373.685882353,1942,0,1942
2025.01.06,16:15:00,112373.685882353,112387.488343666,112308.778823529,112308.778823529,1943,0,1943
2025.01.06,16:30:00,112308.778823529,112319.973850685,112237.577549651,112243.871764706,1944,0,1944
2025.01.06,16:45:00,112243.871764706,112272.888010539,112174.7478408,112178.964705882,1945,0,1945
2025.01.06,17:00:00,112178.964705882,112194.500948457,112114.057647059,112114.057647059,1946,0,1946
2025.01.06,17:15:00,112114.057647059,112138.859642624,112031.622094006,112049.150588235,1947,0,1947
2025.01.06,17:30:00,112049.150588235,112062.363886373,111984.243529412,111984.243529412,1948,0,1948
2025.01.06,17:45:00,111984.243529412,111991.747291637,111914.261028447,111919.336470588,1949,0,1949
2025.01.06,18:00:00,111919.336470588,111927.959675386,111850.790009812,111854.429411765,1950,0,1950
2025.01.06,18:15:00,111854.429411765,111864.995836217,111789.522352941,111789.522352941,1951,0,1951
2025.01.06,18:30:00,111789.522352941,111801.147018039,111724.615294118,111724.615294118,1952,0,1952
2025.01.06,18:45:00,111724.615294118,111731.905971981,111659.708235294,111659.708235294,1953,0,1953
2025.01.06,19:00:00,111659.708235294,111667.521260206,111592.877624822,111594.801176471,1954,0,1954
2025.01.06,19:15:00,111594.801176471,111602.078317622,111512.46749784,111529.894117647,1955,0,1955
2025.01.06,19:30:00,111529.894117647,111535.267904018,111458.368953643,111464.987058824,1956,0,1956
2025.01.06,19:45:00,111464.987058824,111496.272577662,111400.08,111400.08,1957,0,1957
2025.01.06,20:00:00,111400.08,111421.684538572,111328.888355713,111335.172941176,1958,0,1958
2025.01.06,20:15:00,111335.172941176,111335.636291844,111252.849305836,111270.265882353,1959,0,1959
2025.01.06,20:30:00,111270.265882353,111286.497385046,111188.459441252,111205.358823529,1960,0,1960
2025.01.06,20:45:00,111205.358823529,111233.432361867,111140.451764706,111140.451764706,1961,0,1961
2025.01.06,21:00:00,111140.451764706,111147.741741774,111075.544705882,111075.544705882,1962,0,1962
2025.01.06,21:15:00,111075.544705882,111092.147523677,111010.637647059,111010.637647059,1963,0,1963
2025.01.06,21:30:00,111010.637647059,111020.020449777,110938.919577576,110945.730588235,1964,0,1964
2025.01.06,21:45:00,110945.730588235,110970.677775357,110880.823529412,110880.823529412,1965,0,1965
2025.01.06,22:00:00,110880.823529412,110887.145238626,110802.514934987,110815.916470588,1966,0,1966
2025.01.06,22:15:00,110815.916470588,110840.495447474,110732.555734588,110751.009411765,1967,0,1967
2025.01.06,22:30:00,110751.009411765,110776.727074647,110686.102352941,110686.102352941,1968,0,1968
2025.01.06,22:45:00,110686.102352941,110708.916257181,110617.695091776,110621.195294118,1969,0,1969
2025.01.06,23:00:00,110621.195294118,110625.908615401,110541.404212667,110556.288235294,1970,0,1970
2025.01.06,23:15:00,110556.288235294,110560.142387754,110480.100953193,110491.381176471,1971,0,1971
2025.01.06,23:30:00,110491.381176471,110503.098531593,110421.229610116,110426.474117647,1972,0,1972
2025.01.06,23:45:00,110426.474117647,110454.682146683,110346.053131713,110361.567058824,1973,0,1973
2025.01.07,00:00:00,110361.567058824,110371.552721389,110296.66,110296.66,1974,0,1974
2025.01.07,00:15:00,110296.66,110368.085160541,110289.117873401,110345.928571429,1975,0,1975
2025.01.07,00:30:00,110345.928571429,110402.660882929,110345.928571429,110395.197142857,1976,0,1976
2025.01.07,00:45:00,110395.197142857,110455.129885944,110394.788292124,110444.465714286,1977,0,1977
2025.01.07,01:00:00,110444.465714286,110516.423766603,110444.465714286,110493.734285714,1978,0,1978
2025.01.07,01:15:00,110493.734285714,110552.878410108,110493.734285714,110543.002857143,1979,0,1979
2025.01.07,01:30:00,110543.002857143,110592.828825298,110543.002857143,110592.271428571,1980,0,1980
2025.01.07,01:45:00,110592.271428571,110646.32296974,110589.363096612,110641.54,1981,0,1981
2025.01.07,02:00:00,110641.54,110698.299734855,110641.479818124,110690.808571429,1982,0,1982
2025.01.07,02:15:00,110690.808571429,110750.522757313,110690.808571429,110740.077142857,1983,0,1983
2025.01.07,02:30:00,110740.077142857,110799.698996133,110736.17577557,110789.345714286,1984,0,1984
2025.01.07,02:45:00,110789.345714286,110839.880383492,110776.123069275,110838.614285714,1985,0,1985
2025.01.07,03:00:00,110838.614285714,110892.979360068,110838.614285714,110887.882857143,1986,0,1986
2025.01.07,03:15:00,110887.882857143,110937.670081499,110883.301985465,110937.151428571,1987,0,1987
2025.01.07,03:30:00,110937.151428571,111008.697945783,110937.151428571,110986.42,1988,0,1988
2025.01.07,03:45:00,110986.42,111049.82811466,110980.510135695,111035.688571429,1989,0,1989
2025.01.07,04:00:00,111035.688571429,111098.885803206,111033.491637086,111084.957142857,1990,0,1990
2025.01.07,04:15:00,111084.957142857,111156.17864188,111084.957142857,111134.225714286,1991,0,1991
2025.01.07,04:30:00,111134.225714286,111196.137433055,111132.257470134,111183.494285714,1992,0,1992
2025.01.07,04:45:00,111183.494285714,111237.495665191,111183.494285714,111232.762857143,1993,0,1993
2025.01.07,05:00:00,111232.762857143,111297.781954328,111232.762857143,111282.031428571,1994,0,1994
2025.01.07,05:15:00,111282.031428571,111354.466907864,111268.367199454,111331.3,1995,0,1995
2025.01.07,05:30:00,111331.3,111400.910996069,111321.513758847,111380.568571429,1996,0,1996
2025.01.07,05:45:00,111380.568571429,111448.609024713,111380.568571429,111429.837142857,1997,0,1997
2025.01.07,06:00:00,111429.837142857,111482.590917042,111420.093974949,111479.105714286,1998,0,1998
2025.01.07,06:15:00,111479.105714286,111546.457338193,111467.526125694,111528.374285714,1999,0,1999
2025.01.07,06:30:00,111528.374285714,111598.879578298,111517.263341956,111577.642857143,2000,0,2000
2025.01.07,06:45:00,111577.642857143,111650.927217169,111577.418954562,111626.911428571,2001,0,2001
2025.01.07,07:00:00,111626.911428571,111679.499632511,111626.911428571,111676.18,2002,0,2002
2025.01.07,07:15:00,111676.18,111683.176983324,111623.518191489,111623.518191489,2003,0,2003
2025.01.07,07:30:00,111623.518191489,111647.31953791,111569.388992674,111570.856382979,2004,0,2004
2025.01.07,07:45:00,111570.856382979,111571.847020672,111518.194574468,111518.194574468,2005,0,2005
2025.01.07,08:00:00,111518.194574468,111525.004875911,111465.532765957,111465.532765957,2006,0,2006
2025.01.07,08:15:00,111465.532765957,111477.5657894,111412.870957447,111412.870957447,2007,0,2007
2025.01.07,08:30:00,111412.870957447,111418.779349514,111351.614876443,111360.209148936,2008,0,2008
2025.01.07,08:45:00,111360.209148936,111372.535381486,111307.547340426,111307.547340426,2009,0,2009
2025.01.07,09:00:00,111307.547340426,111308.676608045,111247.185188539,111254.885531915,2010,0,2010
2025.01.07,09:15:00,111254.885531915,111273.960260709,111202.102808643,111202.223723404,2011,0,2011
2025.01.07,09:30:00,111202.223723404,111210.541813627,111148.113920801,111149.561914894,2012,0,2012
2025.01.07,09:45:00,111149.561914894,111174.335331097,111084.832554398,111096.900106383,2013,0,2013
2025.01.07,10:00:00,111096.900106383,111098.002966635,111028.768280772,111044.238297872,2014,0,2014
2025.01.07,10:15:00,111044.238297872,111046.368234157,110991.576489362,110991.576489362,2015,0,2015
2025.01.07,10:30:00,110991.576489362,111011.248333688,110928.194525965,110938.914680851,2016,0,2016
2025.01.07,10:45:00,110938.914680851,110962.424002454,110876.849707003,110886.25287234,2017,0,2017
2025.01.07,11:00:00,110886.25287234,110889.09532552,110831.568271241,110833.59106383,2018,0,2018
